2021-06-20 09:29:58.172590 [47.10667928304634, 7.216895029625229] 289.05 6.102033703113693 None 0 0 throttle 
2021-06-20 09:29:58.676117 [47.10667928304634, 7.216895029625229] 289.05 6.102033703113693 None 0 0 throttle 
2021-06-20 09:29:59.681557 [47.10667928304634, 7.216895029625229] 289.05 6.102033703113693 None 0 0 throttle 
2021-06-20 09:30:00.188750 [47.106672106081874, 7.216910139164799] 304.11 0.027773625812037156 None 0 0 throttle 
2021-06-20 09:31:34.624020 [47.106700667, 7.216975333] 325.71 0.0974102463855749 None 0 0 Started autonomous drive 
2021-06-20 09:31:37.197667 [47.106700667, 7.216975333] 355.73 0.0 (47.10742237851838, 7.216886758706097) 4.0 -8.0 turn_to_on_spot 355.22505778732324 -0.504942212676724 1.6 
2021-06-20 09:31:37.299471 [47.106700667, 7.216975333] 356.82 0.0 (47.10742237851838, 7.216886758706097) 4.0 -7.0 turn_to_on_spot 355.22505778732324 -1.5949422126767558 1.5 
2021-06-20 09:31:37.401217 [47.106700667, 7.216975333] 357.87 0.0 (47.10742237851838, 7.216886758706097) 4.0 -7.0 turn_to_on_spot 355.22505778732324 -2.644942212676824 1.4 
2021-06-20 09:31:37.502994 [47.106700667, 7.216975333] 0.22 0.0 (47.10742237851838, 7.216886758706097) 2.0 -5.0 turn_to_on_spot 355.22505778732324 -4.994942212676733 1.3 
2021-06-20 09:31:37.604947 [47.106701167, 7.2169745] 1.54 0.28070066818425266 (47.10742237851838, 7.216886758706097) 2.0 -4.0 turn_to_on_spot 355.22505778732324 -6.314942212676783 2 
2021-06-20 09:31:37.707287 [47.106701167, 7.2169745] 4.18 0.28070066818425266 (47.10742237851838, 7.216886758706097) 2.0 -3.0 turn_to_on_spot 355.22505778732324 -8.95494221267677 2 
2021-06-20 09:31:37.809280 [47.106701167, 7.2169745] 5.48 0.28070066818425266 (47.10742237851838, 7.216886758706097) 1.0 -2.0 turn_to_on_spot 355.22505778732324 -10.254942212676724 2 
2021-06-20 09:31:37.911075 [47.106701167, 7.2169745] 6.76 0.28070066818425266 (47.10742237851838, 7.216886758706097) 1.0 -2.0 turn_to_on_spot 355.22505778732324 -11.534942212676697 2 
2021-06-20 09:31:38.013431 [47.106701167, 7.2169745] 9.31 0.28070066818425266 (47.10742237851838, 7.216886758706097) 0.0 -0.0 turn_to_on_spot 355.22505778732324 -14.084942212676765 2 
2021-06-20 09:31:38.115234 [47.106701167, 7.2169745] 10.53 0.28070066818425266 (47.10742237851838, 7.216886758706097) -1.0 0.0 turn_to_on_spot 355.22505778732324 -15.304942212676679 2 
2021-06-20 09:31:38.216890 [47.106701167, 7.2169745] 11.68 0.28070066818425266 (47.10742237851838, 7.216886758706097) -1.0 0.0 turn_to_on_spot 355.22505778732324 -16.45494221267677 2 
2021-06-20 09:31:38.318523 [47.106701167, 7.2169745] 11.68 0.0 (47.10742237851838, 7.216886758706097) -1.0 0.0 turn_to_on_spot 355.22505778732324 -16.45494221267677 2 
2021-06-20 09:31:38.420375 [47.106701167, 7.2169745] 13.91 0.0 (47.10742237851838, 7.216886758706097) -2.0 1.0 turn_to_on_spot 355.22505778732324 -18.684942212676788 2 
2021-06-20 09:31:38.522148 [47.106701333, 7.2169745] 15.04 0.08741499427370435 (47.10742237851838, 7.216886758706097) -3.0 2.0 turn_to_on_spot 355.22505778732324 -19.814942212676783 2 
2021-06-20 09:31:38.624122 [47.106701333, 7.2169745] 17.24 0.08741499427370435 (47.10742237851838, 7.216886758706097) -4.0 2.0 turn_to_on_spot 355.22505778732324 -22.014942212676715 2 
2021-06-20 09:31:38.727096 [47.106701333, 7.2169745] 18.26 0.08741499427370435 (47.10742237851838, 7.216886758706097) -5.0 2.0 turn_to_on_spot 355.22505778732324 -23.034942212676697 2 
2021-06-20 09:31:38.829321 [47.106701333, 7.2169745] 19.49 0.08741499427370435 (47.10742237851838, 7.216886758706097) -5.0 2.0 turn_to_on_spot 355.22505778732324 -24.264942212676715 2 
2021-06-20 09:31:38.931096 [47.106701333, 7.2169745] 20.67 0.08741499427370435 (47.10742237851838, 7.216886758706097) -6.0 3.0 turn_to_on_spot 355.22505778732324 -25.44494221267678 2 
2021-06-20 09:31:39.032876 [47.106701333, 7.2169745] 23.03 0.08741499427370435 (47.10742237851838, 7.216886758706097) -7.0 4.0 turn_to_on_spot 355.22505778732324 -27.804942212676792 2 
2021-06-20 09:31:39.134455 [47.106701333, 7.2169745] 24.16 0.08741499427370435 (47.10742237851838, 7.216886758706097) -8.0 4.0 turn_to_on_spot 355.22505778732324 -28.934942212676788 2 
2021-06-20 09:31:39.236085 [47.106701333, 7.2169745] 24.16 0.0 (47.10742237851838, 7.216886758706097) -8.0 4.0 turn_to_on_spot 355.22505778732324 -28.934942212676788 2 
2021-06-20 09:31:39.337732 [47.106701333, 7.2169745] 25.25 0.0 (47.10742237851838, 7.216886758706097) -9.0 4.0 turn_to_on_spot 355.22505778732324 -30.024942212676706 2 
2021-06-20 09:31:39.439360 [47.106701333, 7.2169745] 27.41 0.0 (47.10742237851838, 7.216886758706097) -10.0 5.0 turn_to_on_spot 355.22505778732324 -32.18494221267679 2 
2021-06-20 09:31:39.541547 [47.106701333, 7.2169745] 27.41 0.0 (47.10742237851838, 7.216886758706097) -10.0 5.0 turn_to_on_spot 355.22505778732324 -32.18494221267679 2 
2021-06-20 09:31:39.643947 [47.106701333, 7.2169745] 28.57 0.0 (47.10742237851838, 7.216886758706097) -11.0 6.0 turn_to_on_spot 355.22505778732324 -33.344942212676756 2 
2021-06-20 09:31:39.747235 [47.106701333, 7.2169745] 29.72 0.0 (47.10742237851838, 7.216886758706097) -11.0 6.0 turn_to_on_spot 355.22505778732324 -34.49494221267673 2 
2021-06-20 09:31:39.849948 [47.106701333, 7.2169745] 30.88 0.0 (47.10742237851838, 7.216886758706097) -12.0 6.0 turn_to_on_spot 355.22505778732324 -35.654942212676815 2 
2021-06-20 09:31:39.951807 [47.106701333, 7.2169745] 31.94 0.0 (47.10742237851838, 7.216886758706097) -12.0 6.0 turn_to_on_spot 355.22505778732324 -36.71494221267676 2 
2021-06-20 09:31:40.053208 [47.106701333, 7.2169745] 31.94 0.0 (47.10742237851838, 7.216886758706097) -12.0 6.0 turn_to_on_spot 355.22505778732324 -36.71494221267676 2 
2021-06-20 09:31:40.154785 [47.106701333, 7.2169745] 33.09 0.0 (47.10742237851838, 7.216886758706097) -13.0 6.0 turn_to_on_spot 355.22505778732324 -37.86494221267674 2 
2021-06-20 09:31:40.256432 [47.106701333, 7.2169745] 34.22 0.0 (47.10742237851838, 7.216886758706097) -14.0 7.0 turn_to_on_spot 355.22505778732324 -38.99494221267673 2 
2021-06-20 09:31:40.358212 [47.106701333, 7.2169745] 34.22 0.0 (47.10742237851838, 7.216886758706097) -14.0 7.0 turn_to_on_spot 355.22505778732324 -38.99494221267673 2 
2021-06-20 09:31:40.459882 [47.106701333, 7.2169745] 35.33 0.0 (47.10742237851838, 7.216886758706097) -14.0 7.0 turn_to_on_spot 355.22505778732324 -40.10494221267675 2 
2021-06-20 09:31:40.561515 [47.106701333, 7.2169745] 36.39 0.0 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -41.164942212676806 2 
2021-06-20 09:31:40.664751 [47.106702667, 7.216975667] 36.39 0.4164251145582216 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -41.164942212676806 2 
2021-06-20 09:31:40.767642 [47.106702667, 7.216975667] 36.39 0.4164251145582216 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -41.164942212676806 2 
2021-06-20 09:31:40.869633 [47.106702667, 7.216975667] 37.44 0.4164251145582216 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:40.972124 [47.106702667, 7.216975667] 37.44 0.4164251145582216 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.073875 [47.106702667, 7.216975667] 37.44 0.4164251145582216 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.175596 [47.106702667, 7.216975667] 37.44 0.4164251145582216 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.277368 [47.106702667, 7.216975667] 37.44 0.0 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.379132 [47.106702667, 7.216975667] 37.44 0.0 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.480995 [47.106702667, 7.216975667] 37.44 0.0 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.582729 [47.106702667, 7.216975667] 37.44 0.0 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.685571 [47.106702667, 7.216975833] 37.44 0.030148014855834314 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.788592 [47.106702667, 7.216975833] 37.44 0.030148014855834314 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.890371 [47.106702667, 7.216975833] 37.44 0.030148014855834314 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:41.992088 [47.106702667, 7.216975833] 37.44 0.030148014855834314 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -42.21494221267676 2 
2021-06-20 09:31:42.093807 [47.106702667, 7.216975833] 36.42 0.030148014855834314 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -41.19494221267678 2 
2021-06-20 09:31:42.195377 [47.106702667, 7.216975833] 36.42 0.030148014855834314 (47.10742237851838, 7.216886758706097) -15.0 8.0 turn_to_on_spot 355.22505778732324 -41.19494221267678 2 
2021-06-20 09:31:42.297230 [47.106702667, 7.216975833] 35.38 0.030148014855834314 (47.10742237851838, 7.216886758706097) -14.0 7.0 turn_to_on_spot 355.22505778732324 -40.154942212676815 2 
2021-06-20 09:31:42.399047 [47.106702667, 7.216975833] 35.38 0.0 (47.10742237851838, 7.216886758706097) -14.0 7.0 turn_to_on_spot 355.22505778732324 -40.154942212676815 2 
2021-06-20 09:31:42.500926 [47.106702667, 7.216975833] 34.35 0.0 (47.10742237851838, 7.216886758706097) -14.0 7.0 turn_to_on_spot 355.22505778732324 -39.12494221267684 2 
2021-06-20 09:31:42.603118 [47.106702667, 7.216975833] 33.3 0.0 (47.10742237851838, 7.216886758706097) -13.0 6.0 turn_to_on_spot 355.22505778732324 -38.074942212676774 2 
2021-06-20 09:31:42.705603 [47.106702667, 7.216975833] 32.18 0.0 (47.10742237851838, 7.216886758706097) -13.0 6.0 turn_to_on_spot 355.22505778732324 -36.95494221267677 2 
2021-06-20 09:31:42.808828 [47.106702667, 7.216975833] 31.17 0.0 (47.10742237851838, 7.216886758706097) -12.0 6.0 turn_to_on_spot 355.22505778732324 -35.94494221267678 2 
2021-06-20 09:31:42.910665 [47.106702667, 7.216975833] 31.17 0.0 (47.10742237851838, 7.216886758706097) -12.0 6.0 turn_to_on_spot 355.22505778732324 -35.94494221267678 2 
2021-06-20 09:31:43.013645 [47.106702667, 7.216975833] 30.08 0.0 (47.10742237851838, 7.216886758706097) -11.0 6.0 turn_to_on_spot 355.22505778732324 -34.85494221267675 2 
2021-06-20 09:31:43.115518 [47.106702667, 7.216975833] 29.08 0.0 (47.10742237851838, 7.216886758706097) -11.0 6.0 turn_to_on_spot 355.22505778732324 -33.85494221267675 2 
2021-06-20 09:31:43.217240 [47.106702833, 7.216975667] 29.08 0.02763981800302617 (47.10742237851838, 7.216886758706097) -11.0 6.0 turn_to_on_spot 355.22505778732324 -33.85494221267675 2 
2021-06-20 09:31:43.318983 [47.106702833, 7.216975667] 27.96 0.0 (47.10742237851838, 7.216886758706097) -10.0 5.0 turn_to_on_spot 355.22505778732324 -32.73494221267674 2 
2021-06-20 09:31:43.420715 [47.106702833, 7.216975667] 26.8 0.0 (47.10742237851838, 7.216886758706097) -10.0 5.0 turn_to_on_spot 355.22505778732324 -31.574942212676774 2 
2021-06-20 09:31:43.522564 [47.106702833, 7.216975667] 26.8 0.0 (47.10742237851838, 7.216886758706097) -10.0 5.0 turn_to_on_spot 355.22505778732324 -31.574942212676774 2 
2021-06-20 09:31:43.624817 [47.106702833, 7.216975667] 24.66 0.0 (47.10742237851838, 7.216886758706097) -8.0 4.0 turn_to_on_spot 355.22505778732324 -29.434942212676788 2 
2021-06-20 09:31:43.727288 [47.106702833, 7.216975667] 23.6 0.0 (47.10742237851838, 7.216886758706097) -8.0 4.0 turn_to_on_spot 355.22505778732324 -28.374942212676842 2 
2021-06-20 09:31:43.829641 [47.106702833, 7.216975667] 23.6 0.0 (47.10742237851838, 7.216886758706097) -8.0 4.0 turn_to_on_spot 355.22505778732324 -28.374942212676842 2 
2021-06-20 09:31:43.931824 [47.106702833, 7.216975667] 22.48 0.0 (47.10742237851838, 7.216886758706097) -7.0 4.0 turn_to_on_spot 355.22505778732324 -27.254942212676724 2 
2021-06-20 09:31:44.033581 [47.106702833, 7.216975667] 21.35 0.0 (47.10742237851838, 7.216886758706097) -7.0 4.0 turn_to_on_spot 355.22505778732324 -26.124942212676842 2 
2021-06-20 09:31:44.135134 [47.106702667, 7.216975667] 20.25 0.022235333871491368 (47.10742237851838, 7.216886758706097) -6.0 3.0 turn_to_on_spot 355.22505778732324 -25.024942212676706 2 
2021-06-20 09:31:44.236780 [47.106702667, 7.216975667] 19.16 0.022235333871491368 (47.10742237851838, 7.216886758706097) -5.0 2.0 turn_to_on_spot 355.22505778732324 -23.934942212676788 2 
2021-06-20 09:31:44.338945 [47.106702667, 7.216975667] 18.05 0.0 (47.10742237851838, 7.216886758706097) -5.0 2.0 turn_to_on_spot 355.22505778732324 -22.824942212676774 2 
2021-06-20 09:31:44.440707 [47.106702667, 7.216975667] 18.05 0.0 (47.10742237851838, 7.216886758706097) -5.0 2.0 turn_to_on_spot 355.22505778732324 -22.824942212676774 2 
2021-06-20 09:31:44.542408 [47.106702667, 7.216975667] 15.91 0.0 (47.10742237851838, 7.216886758706097) -3.0 2.0 turn_to_on_spot 355.22505778732324 -20.684942212676788 2 
2021-06-20 09:31:44.644829 [47.106702667, 7.216975667] 15.91 0.0 (47.10742237851838, 7.216886758706097) -3.0 2.0 turn_to_on_spot 355.22505778732324 -20.684942212676788 2 
2021-06-20 09:31:44.747624 [47.106702667, 7.216975667] 14.86 0.0 (47.10742237851838, 7.216886758706097) -3.0 2.0 turn_to_on_spot 355.22505778732324 -19.634942212676833 2 
2021-06-20 09:31:44.849786 [47.106702667, 7.216975667] 13.72 0.0 (47.10742237851838, 7.216886758706097) -2.0 1.0 turn_to_on_spot 355.22505778732324 -18.494942212676733 2 
2021-06-20 09:31:44.951516 [47.106702667, 7.216975667] 12.58 0.0 (47.10742237851838, 7.216886758706097) -2.0 1.0 turn_to_on_spot 355.22505778732324 -17.354942212676747 2 
2021-06-20 09:31:45.053099 [47.106702667, 7.216975667] 11.55 0.0 (47.10742237851838, 7.216886758706097) -1.0 0.0 turn_to_on_spot 355.22505778732324 -16.324942212676774 2 
2021-06-20 09:31:45.154747 [47.106702667, 7.216975667] 11.55 0.0 (47.10742237851838, 7.216886758706097) -1.0 0.0 turn_to_on_spot 355.22505778732324 -16.324942212676774 2 
2021-06-20 09:31:45.256955 [47.106702667, 7.216975667] 10.49 0.0 (47.10742237851838, 7.216886758706097) 0.0 -0.0 turn_to_on_spot 355.22505778732324 -15.264942212676715 2 
2021-06-20 09:31:45.358730 [47.106702667, 7.216975667] 9.46 0.0 (47.10742237851838, 7.216886758706097) 0.0 -0.0 turn_to_on_spot 355.22505778732324 -14.234942212676742 2 
2021-06-20 09:31:45.460658 [47.106702667, 7.216975667] 9.46 0.0 (47.10742237851838, 7.216886758706097) 0.0 -0.0 turn_to_on_spot 355.22505778732324 -14.234942212676742 2 
2021-06-20 09:31:45.562337 [47.106702667, 7.216975667] 8.32 0.0 (47.10742237851838, 7.216886758706097) 0.0 -1.0 turn_to_on_spot 355.22505778732324 -13.094942212676756 2 
2021-06-20 09:31:45.664491 [47.106702833, 7.216975667] 7.27 0.04231827039892395 (47.10742237851838, 7.216886758706097) 0.0 -1.0 turn_to_on_spot 355.22505778732324 -12.044942212676688 2 
2021-06-20 09:31:45.766860 [47.106702833, 7.216975667] 6.22 0.04231827039892395 (47.10742237851838, 7.216886758706097) 1.0 -2.0 turn_to_on_spot 355.22505778732324 -10.994942212676733 2 
2021-06-20 09:31:45.868931 [47.106702833, 7.216975667] 5.08 0.04231827039892395 (47.10742237851838, 7.216886758706097) 2.0 -3.0 turn_to_on_spot 355.22505778732324 -9.854942212676747 2 
2021-06-20 09:31:45.970985 [47.106702833, 7.216975667] 4.04 0.04231827039892395 (47.10742237851838, 7.216886758706097) 2.0 -3.0 turn_to_on_spot 355.22505778732324 -8.814942212676783 2 
2021-06-20 09:31:46.072732 [47.106702833, 7.216975667] 4.04 0.04231827039892395 (47.10742237851838, 7.216886758706097) 2.0 -3.0 turn_to_on_spot 355.22505778732324 -8.814942212676783 2 
2021-06-20 09:31:46.174435 [47.106702833, 7.216975667] 3.02 0.04231827039892395 (47.10742237851838, 7.216886758706097) 2.0 -4.0 turn_to_on_spot 355.22505778732324 -7.794942212676688 2 
2021-06-20 09:31:46.276061 [47.106702833, 7.216975667] 3.02 0.0 (47.10742237851838, 7.216886758706097) 2.0 -4.0 turn_to_on_spot 355.22505778732324 -7.794942212676688 2 
2021-06-20 09:31:46.377834 [47.106702833, 7.216975667] 1.9 0.0 (47.10742237851838, 7.216886758706097) 2.0 -4.0 turn_to_on_spot 355.22505778732324 -6.674942212676797 2 
2021-06-20 09:31:46.479577 [47.106702833, 7.216975667] 0.8 0.0 (47.10742237851838, 7.216886758706097) 2.0 -5.0 turn_to_on_spot 355.22505778732324 -5.574942212676774 2 
2021-06-20 09:31:46.581323 [47.106702833, 7.216975667] 359.75 0.0 (47.10742237851838, 7.216886758706097) 2.0 -5.0 turn_to_on_spot 355.22505778732324 -4.524942212676706 1.9 
2021-06-20 09:31:46.684278 [47.106703667, 7.216974833] 359.75 0.27276601210435186 (47.10742237851838, 7.216886758706097) 2.0 -5.0 turn_to_on_spot 355.22505778732324 -4.524942212676706 1.8 
2021-06-20 09:31:46.786431 [47.106703667, 7.216974833] 358.73 0.27276601210435186 (47.10742237851838, 7.216886758706097) 3.0 -6.0 turn_to_on_spot 355.22505778732324 -3.504942212676724 1.7 
2021-06-20 09:31:46.888290 [47.106703667, 7.216974833] 357.6 0.27276601210435186 (47.10742237851838, 7.216886758706097) 4.0 -7.0 turn_to_on_spot 355.22505778732324 -2.3749422126768422 1.6 
2021-06-20 09:31:46.990099 [47.106703667, 7.216974833] 356.56 0.27276601210435186 (47.10742237851838, 7.216886758706097) 4.0 -7.0 turn_to_on_spot 355.22505778732324 -1.334942212676765 1.5 
2021-06-20 09:31:47.091885 [47.106703667, 7.216974833] 356.56 0.27276601210435186 (47.10742237851838, 7.216886758706097) 4.0 -7.0 turn_to_on_spot 355.22505778732324 -1.334942212676765 1.4 
2021-06-20 09:31:47.193509 [47.106703667, 7.216974833] 355.5 0.27276601210435186 (47.10742237851838, 7.216886758706097) 4.0 -8.0 turn_to_on_spot 355.22505778732324 -0.2749422126767058 1.3 
2021-06-20 09:31:47.295275 [47.106703667, 7.216974833] 355.5 0.0 (47.10742237851838, 7.216886758706097) 4.0 -8.0 turn_to_on_spot 355.22505778732324 -0.2749422126767058 1.2000000000000002 
2021-06-20 09:31:47.397037 [47.106703667, 7.216974833] 354.41 0.0 (47.10742237851838, 7.216886758706097) 4.0 -8.0 turn_to_on_spot 355.22505778732324 0.8150577873232123 1.1 
2021-06-20 09:31:47.498768 [47.106703667, 7.216974833] 353.38 0.0 (47.10742237851838, 7.216886758706097) 4.0 -9.0 turn_to_on_spot 355.22505778732324 1.845057787323185 1.0 
2021-06-20 09:31:47.601196 [47.106703667, 7.216974833] 353.38 0.0 (47.10742237851838, 7.216886758706097) 4.0 -9.0 turn_to_on_spot 355.22505778732324 1.845057787323185 0.9000000000000001 
2021-06-20 09:31:47.703044 [47.106703667, 7.216974833] 353.38 0.0 (47.10742237851838, 7.216886758706097) 4.0 -9.0 turn_to_on_spot 355.22505778732324 1.845057787323185 0.8 
2021-06-20 09:31:47.805702 [47.106703667, 7.216974833] 352.3 0.0 (47.10742237851838, 7.216886758706097) 5.0 -10.0 turn_to_on_spot 355.22505778732324 2.925057787323226 0.7 
2021-06-20 09:31:47.907765 [47.106703667, 7.216974833] 352.3 0.0 (47.10742237851838, 7.216886758706097) 5.0 -10.0 turn_to_on_spot 355.22505778732324 2.925057787323226 0.5999999999999999 
2021-06-20 09:31:48.009461 [47.106703667, 7.216974833] 351.27 0.0 (47.10742237851838, 7.216886758706097) 5.0 -10.0 turn_to_on_spot 355.22505778732324 3.9550577873233124 0.4999999999999998 
2021-06-20 09:31:48.111035 [47.106703667, 7.216974833] 351.27 0.0 (47.10742237851838, 7.216886758706097) 5.0 -10.0 turn_to_on_spot 355.22505778732324 3.9550577873233124 0.3999999999999997 
2021-06-20 09:31:48.213639 [47.106703833, 7.216974667] 351.27 0.0 (47.10742237851838, 7.216886758706097) 5.0 -10.0 turn_to_on_spot 355.22505778732324 3.9550577873233124 0.2999999999999996 
2021-06-20 09:31:48.315383 [47.106703833, 7.216974667] 350.27 0.0 (47.10742237851838, 7.216886758706097) 6.0 -11.0 turn_to_on_spot 355.22505778732324 4.955057787323312 0.1999999999999995 
