2021-06-13 11:04:11.308285 [47.106594167, 7.2169465] 0 12.6615613248518 None 0 0 throttle 
2021-06-13 11:06:26.382018 [47.106558333, 7.2166085] 176.61 11.715060503750088 None 0 0 Started autonomous drive 
2021-06-13 11:06:27.822805 [47.106557833, 7.216608667] 151.36 0.18587397471927064 (47.106653985807164, 7.216847330313385) -43.0 14.0 turn_to_on_spot 59.52617877584066 -91.83382122415935 2 
2021-06-13 11:06:27.924565 [47.106557833, 7.216608667] 148.98 0.18587397471927064 (47.106653985807164, 7.216847330313385) -42.0 14.0 turn_to_on_spot 59.52617877584066 -89.45382122415936 2 
2021-06-13 11:06:28.026303 [47.106557833, 7.216608667] 147.8 0.18587397471927064 (47.106653985807164, 7.216847330313385) -41.0 14.0 turn_to_on_spot 59.52617877584066 -88.27382122415935 2 
2021-06-13 11:06:28.128410 [47.106557833, 7.216608667] 142.6 0.18587397471927064 (47.106653985807164, 7.216847330313385) -38.0 13.0 turn_to_on_spot 59.52617877584066 -83.07382122415936 2 
2021-06-13 11:06:28.230667 [47.106557, 7.216608333] 138.96 1.25536316772234 (47.106653985807164, 7.216847330313385) -36.0 12.0 turn_to_on_spot 59.52617877584066 -79.43382122415937 2 
2021-06-13 11:06:28.333427 [47.106557, 7.216608333] 136.57 1.25536316772234 (47.106653985807164, 7.216847330313385) -35.0 12.0 turn_to_on_spot 59.52617877584066 -77.04382122415933 2 
2021-06-13 11:06:28.435220 [47.106557, 7.216608333] 133.66 1.25536316772234 (47.106653985807164, 7.216847330313385) -33.0 11.0 turn_to_on_spot 59.52617877584066 -74.1338212241593 2 
2021-06-13 11:06:28.537986 [47.106557, 7.216608333] 131.03 1.25536316772234 (47.106653985807164, 7.216847330313385) -32.0 11.0 turn_to_on_spot 59.52617877584066 -71.50382122415931 2 
2021-06-13 11:06:28.639731 [47.106557, 7.216608333] 126.11 1.25536316772234 (47.106653985807164, 7.216847330313385) -29.0 10.0 turn_to_on_spot 59.52617877584066 -66.58382122415935 2 
2021-06-13 11:06:28.741311 [47.106557, 7.216608333] 124.96 1.25536316772234 (47.106653985807164, 7.216847330313385) -28.0 9.0 turn_to_on_spot 59.52617877584066 -65.43382122415932 2 
2021-06-13 11:06:28.842865 [47.106557, 7.216608333] 121.31 1.25536316772234 (47.106653985807164, 7.216847330313385) -26.0 9.0 turn_to_on_spot 59.52617877584066 -61.78382122415934 2 
2021-06-13 11:06:28.944469 [47.106557, 7.216608333] 118.93 1.25536316772234 (47.106653985807164, 7.216847330313385) -25.0 8.0 turn_to_on_spot 59.52617877584066 -59.403821224159344 2 
2021-06-13 11:06:29.046134 [47.106557, 7.216608333] 117.74 1.25536316772234 (47.106653985807164, 7.216847330313385) -24.0 8.0 turn_to_on_spot 59.52617877584066 -58.21382122415935 2 
2021-06-13 11:06:29.151136 [47.106557, 7.216608333] 111.42 0.0 (47.106653985807164, 7.216847330313385) -22.0 7.0 turn_to_on_spot 59.52617877584066 -53.14382122415935 2 
2021-06-13 11:06:29.253545 [47.106557, 7.216608333] 108.94 0.0 (47.106653985807164, 7.216847330313385) -19.0 6.0 turn_to_on_spot 59.52617877584066 -49.413821224159335 2 
2021-06-13 11:06:29.356113 [47.106557, 7.216608333] 106.56 0.0 (47.106653985807164, 7.216847330313385) -18.0 6.0 turn_to_on_spot 59.52617877584066 -47.03382122415934 2 
2021-06-13 11:06:29.457962 [47.106555, 7.21661] 103.22 0.9644032067720286 (47.106653985807164, 7.216847330313385) -16.0 5.0 turn_to_on_spot 59.52617877584066 -43.693821224159365 2 
2021-06-13 11:06:29.559491 [47.106555, 7.21661] 100.98 0.9644032067720286 (47.106653985807164, 7.216847330313385) -15.0 5.0 turn_to_on_spot 59.52617877584066 -41.453821224159356 2 
2021-06-13 11:06:29.661154 [47.106555, 7.21661] 97.82 0.9644032067720286 (47.106653985807164, 7.216847330313385) -13.0 4.0 turn_to_on_spot 59.52617877584066 -38.29382122415933 2 
2021-06-13 11:06:29.762896 [47.106555, 7.21661] 95.8 0.9644032067720286 (47.106653985807164, 7.216847330313385) -12.0 4.0 turn_to_on_spot 59.52617877584066 -36.27382122415935 2 
2021-06-13 11:06:29.864538 [47.106555, 7.21661] 92.78 0.9644032067720286 (47.106653985807164, 7.216847330313385) -10.0 3.0 turn_to_on_spot 59.52617877584066 -33.25382122415931 2 
2021-06-13 11:06:29.966155 [47.106555, 7.21661] 90.47 0.9644032067720286 (47.106653985807164, 7.216847330313385) -9.0 3.0 turn_to_on_spot 59.52617877584066 -30.943821224159365 2 
2021-06-13 11:06:30.067834 [47.106555, 7.21661] 87.22 0.9644032067720286 (47.106653985807164, 7.216847330313385) -7.0 2.0 turn_to_on_spot 59.52617877584066 -27.693821224159365 2 
2021-06-13 11:06:30.170047 [47.106555, 7.21661] 86.17 0.0 (47.106653985807164, 7.216847330313385) -7.0 2.0 turn_to_on_spot 59.52617877584066 -26.643821224159296 2 
2021-06-13 11:06:30.272214 [47.106555, 7.21661] 82.29 0.0 (47.106653985807164, 7.216847330313385) -5.0 2.0 turn_to_on_spot 59.52617877584066 -22.7638212241593 2 
2021-06-13 11:06:30.375013 [47.106555167, 7.216610167] 79.52 0.10938850620027547 (47.106653985807164, 7.216847330313385) -3.0 1.0 turn_to_on_spot 59.52617877584066 -19.99382122415932 2 
2021-06-13 11:06:30.477807 [47.106555167, 7.216610167] 77.0 0.10938850620027547 (47.106653985807164, 7.216847330313385) -2.0 1.0 turn_to_on_spot 59.52617877584066 -18.703821224159356 2 
2021-06-13 11:06:30.579838 [47.106555167, 7.216610167] 75.83 0.10938850620027547 (47.106653985807164, 7.216847330313385) -1.0 0.0 turn_to_on_spot 59.52617877584066 -16.30382122415938 2 
2021-06-13 11:06:30.681393 [47.106555167, 7.216610167] 74.67 0.10938850620027547 (47.106653985807164, 7.216847330313385) 0.0 -0.0 turn_to_on_spot 59.52617877584066 -15.143821224159296 2 
2021-06-13 11:06:30.783092 [47.106555167, 7.216610167] 72.16 0.10938850620027547 (47.106653985807164, 7.216847330313385) 0.0 -1.0 turn_to_on_spot 59.52617877584066 -12.633821224159306 2 
2021-06-13 11:06:30.884870 [47.106555167, 7.216610167] 69.66 0.10938850620027547 (47.106653985807164, 7.216847330313385) 1.0 -2.0 turn_to_on_spot 59.52617877584066 -10.133821224159306 2 
2021-06-13 11:06:30.986590 [47.106555167, 7.216610167] 68.48 0.10938850620027547 (47.106653985807164, 7.216847330313385) 1.0 -3.0 turn_to_on_spot 59.52617877584066 -8.953821224159356 2 
2021-06-13 11:06:31.088164 [47.106555167, 7.216610167] 66.3 0.10938850620027547 (47.106653985807164, 7.216847330313385) 1.0 -4.0 turn_to_on_spot 59.52617877584066 -6.773821224159292 2 
2021-06-13 11:06:31.190901 [47.106555167, 7.216610167] 64.98 0.0 (47.106653985807164, 7.216847330313385) 2.0 -5.0 turn_to_on_spot 59.52617877584066 -5.4538212241593556 2 
2021-06-13 11:06:31.292906 [47.106555167, 7.216610167] 62.69 0.0 (47.106653985807164, 7.216847330313385) 2.0 -6.0 turn_to_on_spot 59.52617877584066 -3.163821224159392 1.9 
2021-06-13 11:06:31.394746 [47.106555167, 7.216610167] 61.61 0.0 (47.106653985807164, 7.216847330313385) 2.0 -7.0 turn_to_on_spot 59.52617877584066 -2.083821224159351 1.8 
2021-06-13 11:06:31.496490 [47.106555167, 7.216610167] 60.47 0.0 (47.106653985807164, 7.216847330313385) 2.0 -7.0 turn_to_on_spot 59.52617877584066 -0.9438212241593646 1.7 
2021-06-13 11:06:31.598106 [47.106555167, 7.216610167] 58.09 0.0 (47.106653985807164, 7.216847330313385) 3.0 -9.0 turn_to_on_spot 59.52617877584066 1.4361787758406308 1.6 
2021-06-13 11:06:31.699727 [47.106555167, 7.216610167] 56.93 0.0 (47.106653985807164, 7.216847330313385) 3.0 -9.0 turn_to_on_spot 59.52617877584066 2.5961787758407127 1.5 
2021-06-13 11:06:31.801340 [47.106555167, 7.216610167] 55.83 0.0 (47.106653985807164, 7.216847330313385) 3.0 -10.0 turn_to_on_spot 59.52617877584066 3.6961787758406217 1.4 
2021-06-13 11:06:31.903001 [47.106555167, 7.216610167] 54.76 0.0 (47.106653985807164, 7.216847330313385) 4.0 -11.0 turn_to_on_spot 59.52617877584066 4.766178775840672 1.3 
2021-06-13 11:06:32.004565 [47.106555167, 7.216610167] 53.66 0.0 (47.106653985807164, 7.216847330313385) 4.0 -11.0 turn_to_on_spot 59.52617877584066 5.8661787758406945 2 
2021-06-13 11:06:32.106248 [47.106555167, 7.216610167] 52.58 0.0 (47.106653985807164, 7.216847330313385) 4.0 -12.0 turn_to_on_spot 59.52617877584066 6.946178775840622 2 
2021-06-13 11:06:32.208983 [47.106555167, 7.216610167] 51.48 0.0 (47.106653985807164, 7.216847330313385) 4.0 -12.0 turn_to_on_spot 59.52617877584066 8.046178775840644 2 
2021-06-13 11:06:32.311334 [47.106555167, 7.216610167] 51.48 0.0 (47.106653985807164, 7.216847330313385) 4.0 -12.0 turn_to_on_spot 59.52617877584066 8.046178775840644 2 
2021-06-13 11:06:32.414157 [47.106555, 7.2166115] 49.25 0.4168048528014994 (47.106653985807164, 7.216847330313385) 4.0 -13.0 turn_to_on_spot 59.52617877584066 9.226178775840708 2 
2021-06-13 11:06:32.516001 [47.106555, 7.2166115] 49.25 0.4168048528014994 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 10.276178775840663 2 
2021-06-13 11:06:32.617914 [47.106555, 7.2166115] 48.18 0.4168048528014994 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 11.346178775840713 2 
2021-06-13 11:06:32.719481 [47.106555, 7.2166115] 48.18 0.4168048528014994 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 11.346178775840713 2 
2021-06-13 11:06:32.821146 [47.106555, 7.2166115] 48.18 0.4168048528014994 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 11.346178775840713 2 
2021-06-13 11:06:32.922741 [47.106555, 7.2166115] 48.18 0.4168048528014994 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 11.346178775840713 2 
2021-06-13 11:06:33.024518 [47.106555, 7.2166115] 47.15 0.4168048528014994 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.126861 [47.106555, 7.2166115] 47.15 0.0 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.229499 [47.106555, 7.2166115] 47.15 0.0 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.332654 [47.106555, 7.2166115] 47.15 0.0 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.434415 [47.1065555, 7.216611] 47.15 0.2541987451089694 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.536047 [47.1065555, 7.216611] 47.15 0.2541987451089694 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.637653 [47.1065555, 7.216611] 47.15 0.2541987451089694 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.739423 [47.1065555, 7.216611] 47.15 0.2541987451089694 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.840904 [47.1065555, 7.216611] 47.15 0.2541987451089694 (47.106653985807164, 7.216847330313385) 5.0 -15.0 turn_to_on_spot 59.52617877584066 12.376178775840685 2 
2021-06-13 11:06:33.942587 [47.1065555, 7.216611] 48.18 0.2541987451089694 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 11.346178775840713 2 
2021-06-13 11:06:34.044787 [47.1065555, 7.216611] 48.18 0.2541987451089694 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 11.346178775840713 2 
2021-06-13 11:06:34.146540 [47.106555833, 7.216611333] 48.18 0.0 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 11.346178775840713 2 
2021-06-13 11:06:34.248970 [47.106555833, 7.216611333] 49.27 0.0 (47.106653985807164, 7.216847330313385) 5.0 -14.0 turn_to_on_spot 59.52617877584066 10.25617877584068 2 
2021-06-13 11:06:34.351201 [47.106555833, 7.216611333] 50.38 0.0 (47.106653985807164, 7.216847330313385) 4.0 -13.0 turn_to_on_spot 59.52617877584066 9.146178775840667 2 
2021-06-13 11:06:34.453199 [47.106555833, 7.216611333] 50.38 0.0 (47.106653985807164, 7.216847330313385) 4.0 -13.0 turn_to_on_spot 59.52617877584066 9.146178775840667 2 
2021-06-13 11:06:34.554806 [47.106555833, 7.216611333] 51.43 0.0 (47.106653985807164, 7.216847330313385) 4.0 -12.0 turn_to_on_spot 59.52617877584066 8.096178775840713 2 
2021-06-13 11:06:34.656243 [47.106555833, 7.216611333] 51.43 0.0 (47.106653985807164, 7.216847330313385) 4.0 -12.0 turn_to_on_spot 59.52617877584066 8.096178775840713 2 
2021-06-13 11:06:34.757947 [47.106555833, 7.216611333] 52.48 0.0 (47.106653985807164, 7.216847330313385) 4.0 -12.0 turn_to_on_spot 59.52617877584066 7.0461787758406444 2 
2021-06-13 11:06:34.859615 [47.106555833, 7.216611333] 53.49 0.0 (47.106653985807164, 7.216847330313385) 4.0 -11.0 turn_to_on_spot 59.52617877584066 6.0361787758406535 2 
2021-06-13 11:06:34.961199 [47.106555833, 7.216611333] 53.49 0.0 (47.106653985807164, 7.216847330313385) 4.0 -11.0 turn_to_on_spot 59.52617877584066 6.0361787758406535 2 
2021-06-13 11:06:35.062855 [47.106555833, 7.216611333] 54.56 0.0 (47.106653985807164, 7.216847330313385) 4.0 -11.0 turn_to_on_spot 59.52617877584066 4.966178775840717 1.9 
2021-06-13 11:06:35.164950 [47.106555833, 7.216611333] 55.62 0.0 (47.106653985807164, 7.216847330313385) 3.0 -10.0 turn_to_on_spot 59.52617877584066 3.906178775840658 1.8 
2021-06-13 11:06:35.267437 [47.106555833, 7.216611333] 56.64 0.0 (47.106653985807164, 7.216847330313385) 3.0 -10.0 turn_to_on_spot 59.52617877584066 2.8861787758406763 1.7 
2021-06-13 11:06:35.370127 [47.106555833, 7.216611333] 56.64 0.0 (47.106653985807164, 7.216847330313385) 3.0 -10.0 turn_to_on_spot 59.52617877584066 2.8861787758406763 1.6 
2021-06-13 11:06:35.472093 [47.106555833, 7.216611333] 57.76 0.0 (47.106653985807164, 7.216847330313385) 3.0 -9.0 turn_to_on_spot 59.52617877584066 1.7661787758406717 1.5 
2021-06-13 11:06:35.573574 [47.106555833, 7.216611333] 58.88 0.0 (47.106653985807164, 7.216847330313385) 3.0 -8.0 turn_to_on_spot 59.52617877584066 0.6461787758406672 1.4 
2021-06-13 11:06:35.675226 [47.106555833, 7.216611333] 59.97 0.0 (47.106653985807164, 7.216847330313385) 3.0 -8.0 turn_to_on_spot 59.52617877584066 -0.44382122415936465 1.3 
2021-06-13 11:06:35.776822 [47.106555833, 7.216611333] 61.01 0.0 (47.106653985807164, 7.216847330313385) 2.0 -7.0 turn_to_on_spot 59.52617877584066 -1.4838212241593283 1.2000000000000002 
2021-06-13 11:06:35.878465 [47.106555833, 7.216611333] 62.03 0.0 (47.106653985807164, 7.216847330313385) 2.0 -7.0 turn_to_on_spot 59.52617877584066 -2.50382122415931 1.1 
2021-06-13 11:06:35.980101 [47.106555833, 7.216611333] 62.03 0.0 (47.106653985807164, 7.216847330313385) 2.0 -7.0 turn_to_on_spot 59.52617877584066 -2.50382122415931 1.0 
2021-06-13 11:06:36.081734 [47.106555833, 7.216611333] 63.1 0.0 (47.106653985807164, 7.216847330313385) 2.0 -6.0 turn_to_on_spot 59.52617877584066 -3.57382122415936 0.9000000000000001 
2021-06-13 11:06:36.183815 [47.106555833, 7.216611333] 64.1 0.0 (47.106653985807164, 7.216847330313385) 2.0 -5.0 turn_to_on_spot 59.52617877584066 -4.57382122415936 0.8 
2021-06-13 11:06:36.286543 [47.106555833, 7.2166115] 65.12 0.11064613718196861 (47.106653985807164, 7.216847330313385) 2.0 -5.0 turn_to_on_spot 59.52617877584066 -5.593821224159342 2 
2021-06-13 11:06:36.388271 [47.106555833, 7.2166115] 65.12 0.11064613718196861 (47.106653985807164, 7.216847330313385) 2.0 -5.0 turn_to_on_spot 59.52617877584066 -5.593821224159342 2 
2021-06-13 11:06:36.489865 [47.106555833, 7.2166115] 66.2 0.11064613718196861 (47.106653985807164, 7.216847330313385) 1.0 -4.0 turn_to_on_spot 59.52617877584066 -6.673821224159383 2 
2021-06-13 11:06:36.591350 [47.106555833, 7.2166115] 67.29 0.11064613718196861 (47.106653985807164, 7.216847330313385) 1.0 -4.0 turn_to_on_spot 59.52617877584066 -7.763821224159301 2 
2021-06-13 11:06:36.693021 [47.106555833, 7.2166115] 68.33 0.11064613718196861 (47.106653985807164, 7.216847330313385) 1.0 -3.0 turn_to_on_spot 59.52617877584066 -8.803821224159378 2 
2021-06-13 11:06:36.794642 [47.106555833, 7.2166115] 68.33 0.11064613718196861 (47.106653985807164, 7.216847330313385) 1.0 -3.0 turn_to_on_spot 59.52617877584066 -8.803821224159378 2 
2021-06-13 11:06:36.896272 [47.106555833, 7.2166115] 69.45 0.11064613718196861 (47.106653985807164, 7.216847330313385) 1.0 -2.0 turn_to_on_spot 59.52617877584066 -9.923821224159383 2 
2021-06-13 11:06:36.997895 [47.106555833, 7.2166115] 69.45 0.11064613718196861 (47.106653985807164, 7.216847330313385) 1.0 -2.0 turn_to_on_spot 59.52617877584066 -9.923821224159383 2 
2021-06-13 11:06:37.099514 [47.106555833, 7.2166115] 71.65 0.11064613718196861 (47.106653985807164, 7.216847330313385) 0.0 -1.0 turn_to_on_spot 59.52617877584066 -12.123821224159315 2 
2021-06-13 11:06:37.201267 [47.106555833, 7.2166115] 72.7 0.0 (47.106653985807164, 7.216847330313385) 0.0 -1.0 turn_to_on_spot 59.52617877584066 -13.173821224159383 2 
2021-06-13 11:06:37.303108 [47.106555833, 7.2166115] 72.7 0.0 (47.106653985807164, 7.216847330313385) 0.0 -1.0 turn_to_on_spot 59.52617877584066 -13.173821224159383 2 
2021-06-13 11:06:37.404793 [47.106555833, 7.2166115] 73.76 0.0 (47.106653985807164, 7.216847330313385) 0.0 -0.0 turn_to_on_spot 59.52617877584066 -14.233821224159328 2 
2021-06-13 11:06:37.506395 [47.106555833, 7.216611833] 74.85 0.08135793847495412 (47.106653985807164, 7.216847330313385) -1.0 0.0 turn_to_on_spot 59.52617877584066 -15.32382122415936 2 
2021-06-13 11:06:37.608004 [47.106555833, 7.216611833] 74.85 0.08135793847495412 (47.106653985807164, 7.216847330313385) -1.0 0.0 turn_to_on_spot 59.52617877584066 -15.32382122415936 2 
2021-06-13 11:06:37.726025 [47.106555833, 7.216611833] 77.0 0.08135793847495412 (47.106653985807164, 7.216847330313385) -1.0 0.0 turn_to_on_spot 59.52617877584066 -16.4038212241594 2 
2021-06-13 11:06:37.827788 [47.106555833, 7.216611833] 77.0 0.08135793847495412 (47.106653985807164, 7.216847330313385) -2.0 1.0 turn_to_on_spot 59.52617877584066 -17.473821224159337 2 
2021-06-13 11:06:37.929395 [47.106555833, 7.216611833] 78.02 0.08135793847495412 (47.106653985807164, 7.216847330313385) -2.0 1.0 turn_to_on_spot 59.52617877584066 -18.49382122415932 2 
2021-06-13 11:06:38.031148 [47.106555833, 7.216611833] 78.02 0.08135793847495412 (47.106653985807164, 7.216847330313385) -2.0 1.0 turn_to_on_spot 59.52617877584066 -18.49382122415932 2 
2021-06-13 11:06:38.133069 [47.106555833, 7.216611833] 79.12 0.0 (47.106653985807164, 7.216847330313385) -3.0 1.0 turn_to_on_spot 59.52617877584066 -19.593821224159342 2 
2021-06-13 11:06:38.236517 [47.106555833, 7.216611833] 80.23 0.0 (47.106653985807164, 7.216847330313385) -4.0 1.0 turn_to_on_spot 59.52617877584066 -20.703821224159356 2 
2021-06-13 11:06:38.338476 [47.106555833, 7.216611833] 80.23 0.0 (47.106653985807164, 7.216847330313385) -4.0 1.0 turn_to_on_spot 59.52617877584066 -20.703821224159356 2 
2021-06-13 11:06:38.440178 [47.106555833, 7.216611833] 81.35 0.0 (47.106653985807164, 7.216847330313385) -4.0 1.0 turn_to_on_spot 59.52617877584066 -21.82382122415936 2 
2021-06-13 11:06:38.542291 [47.106555833, 7.216611833] 82.47 0.0 (47.106653985807164, 7.216847330313385) -5.0 2.0 turn_to_on_spot 59.52617877584066 -22.943821224159365 2 
2021-06-13 11:06:38.643934 [47.106555833, 7.216611833] 82.47 0.0 (47.106653985807164, 7.216847330313385) -5.0 2.0 turn_to_on_spot 59.52617877584066 -22.943821224159365 2 
2021-06-13 11:06:38.745586 [47.106555833, 7.216611833] 83.48 0.0 (47.106653985807164, 7.216847330313385) -5.0 2.0 turn_to_on_spot 59.52617877584066 -23.953821224159356 2 
2021-06-13 11:06:38.847212 [47.106555833, 7.216611833] 83.48 0.0 (47.106653985807164, 7.216847330313385) -5.0 2.0 turn_to_on_spot 59.52617877584066 -23.953821224159356 2 
2021-06-13 11:06:38.948818 [47.106555833, 7.216611833] 84.59 0.0 (47.106653985807164, 7.216847330313385) -6.0 2.0 turn_to_on_spot 59.52617877584066 -25.06382122415937 2 
2021-06-13 11:06:39.050430 [47.106555833, 7.216611833] 85.59 0.0 (47.106653985807164, 7.216847330313385) -6.0 2.0 turn_to_on_spot 59.52617877584066 -26.06382122415937 2 
2021-06-13 11:06:39.152905 [47.106555833, 7.216611833] 85.59 0.0 (47.106653985807164, 7.216847330313385) -6.0 2.0 turn_to_on_spot 59.52617877584066 -26.06382122415937 2 
2021-06-13 11:06:39.255181 [47.106555833, 7.216611833] 86.68 0.0 (47.106653985807164, 7.216847330313385) -7.0 2.0 turn_to_on_spot 59.52617877584066 -27.1538212241594 2 
2021-06-13 11:06:39.358510 [47.106555667, 7.216612167] 86.68 0.15134592405254996 (47.106653985807164, 7.216847330313385) -7.0 2.0 turn_to_on_spot 59.52617877584066 -27.1538212241594 2 
2021-06-13 11:06:39.460182 [47.106555667, 7.216612167] 87.76 0.15134592405254996 (47.106653985807164, 7.216847330313385) -8.0 3.0 turn_to_on_spot 59.52617877584066 -28.23382122415933 2 
2021-06-13 11:06:39.561809 [47.106555667, 7.216612167] 87.76 0.15134592405254996 (47.106653985807164, 7.216847330313385) -8.0 3.0 turn_to_on_spot 59.52617877584066 -28.23382122415933 2 
2021-06-13 11:06:39.663461 [47.106555667, 7.216612167] 88.76 0.15134592405254996 (47.106653985807164, 7.216847330313385) -8.0 3.0 turn_to_on_spot 59.52617877584066 -29.23382122415933 2 
2021-06-13 11:06:39.765062 [47.106555667, 7.216612167] 88.76 0.15134592405254996 (47.106653985807164, 7.216847330313385) -8.0 3.0 turn_to_on_spot 59.52617877584066 -29.23382122415933 2 
2021-06-13 11:06:39.866571 [47.106555667, 7.216612167] 88.76 0.15134592405254996 (47.106653985807164, 7.216847330313385) -8.0 3.0 turn_to_on_spot 59.52617877584066 -29.23382122415933 2 
2021-06-13 11:06:39.968196 [47.106555667, 7.216612167] 88.76 0.15134592405254996 (47.106653985807164, 7.216847330313385) -8.0 3.0 turn_to_on_spot 59.52617877584066 -29.23382122415933 2 
2021-06-13 11:06:40.069870 [47.106555667, 7.216612167] 89.77 0.15134592405254996 (47.106653985807164, 7.216847330313385) -9.0 3.0 turn_to_on_spot 59.52617877584066 -30.24382122415932 2 
2021-06-13 11:06:40.176137 [47.106555667, 7.2166125] 89.77 0.0 (47.106653985807164, 7.216847330313385) -9.0 3.0 turn_to_on_spot 59.52617877584066 -30.24382122415932 2 
2021-06-13 11:06:40.278472 [47.106555667, 7.2166125] 90.84 0.0 (47.106653985807164, 7.216847330313385) -9.0 3.0 turn_to_on_spot 59.52617877584066 -31.31382122415937 2 
2021-06-13 11:06:40.380198 [47.106555667, 7.2166125] 90.84 0.0 (47.106653985807164, 7.216847330313385) -9.0 3.0 turn_to_on_spot 59.52617877584066 -31.31382122415937 2 
2021-06-13 11:06:40.481711 [47.106555667, 7.2166125] 90.84 0.0 (47.106653985807164, 7.216847330313385) -9.0 3.0 turn_to_on_spot 59.52617877584066 -31.31382122415937 2 
